account_id,invoice_date,net_amount
ACC158,2024-05-16,199
ACC158,2024-06-16,199
ACC158,2024-07-16,199
ACC158,2024-08-16,199
ACC158,2024-09-16,199
ACC158,2024-10-16,199
ACC158,2024-11-16,199
ACC158,2024-12-16,199
ACC158,2025-01-16,199
ACC158,2025-02-16,199
ACC158,2025-03-16,199
ACC158,2025-04-16,199
ACC159,2024-02-12,99
ACC159,2024-03-12,99
ACC159,2024-04-12,99
ACC159,2024-05-12,99
ACC159,2024-06-12,99
ACC159,2024-07-12,99
ACC159,2024-08-12,99
ACC159,2024-09-12,99
ACC159,2024-10-12,99
ACC159,2024-11-12,99
ACC159,2024-12-12,99
ACC159,2025-01-12,99
ACC159,2025-02-12,99
ACC159,2025-03-12,99
ACC159,2025-04-12,99
ACC159,2025-05-12,99
ACC159,2025-06-12,99
ACC160,2024-03-28,99
ACC160,2024-04-28,99
ACC160,2024-05-28,99
ACC160,2024-06-28,99
ACC160,2024-07-28,99
ACC160,2024-08-28,99
ACC160,2024-09-28,99
ACC160,2024-10-28,99
ACC160,2024-11-28,99
ACC160,2024-12-28,99
ACC160,2025-01-28,99
ACC160,2025-02-28,99
ACC160,2025-03-28,99
ACC160,2025-04-28,99
ACC160,2025-05-28,99
ACC160,2025-06-28,99
ACC160,2025-07-28,99
ACC160,2025-08-28,99
ACC161,2024-04-13,499
ACC161,2024-05-13,499
ACC161,2024-06-13,499
ACC161,2024-07-13,499
ACC161,2024-08-13,499
ACC161,2024-09-13,499
ACC161,2024-10-13,499
ACC161,2024-11-13,499
ACC161,2024-12-13,499
ACC161,2025-01-13,499
ACC161,2025-02-13,499
ACC161,2025-03-13,499
ACC161,2025-04-13,499
ACC161,2025-05-13,499
ACC161,2025-06-13,499
ACC161,2025-07-13,499
ACC162,2024-02-14,99
ACC162,2024-03-14,99
ACC162,2024-04-14,99
ACC162,2024-05-14,99
ACC162,2024-06-14,99
ACC162,2024-07-14,99
ACC162,2024-08-14,99
ACC162,2024-09-14,99
ACC163,2024-03-17,499
ACC163,2024-04-17,499
ACC163,2024-05-17,499
ACC163,2024-06-17,499
ACC163,2024-07-17,499
ACC163,2024-08-17,499
ACC163,2024-09-17,499
ACC163,2024-10-17,499
ACC163,2024-11-17,499
ACC164,2024-03-13,99
ACC164,2024-04-13,99
ACC164,2024-05-13,99
ACC164,2024-06-13,99
ACC164,2024-07-13,99
ACC164,2024-08-13,99
ACC164,2024-09-13,99
ACC164,2024-10-13,99
ACC164,2024-11-13,99
ACC165,2024-03-07,199
ACC165,2024-04-07,199
ACC165,2024-05-07,199
ACC165,2024-06-07,199
ACC165,2024-07-07,199
ACC165,2024-08-07,199
ACC165,2024-09-07,199
ACC165,2024-10-07,199
ACC165,2024-11-07,199
ACC165,2024-12-07,199
ACC165,2025-01-07,199
ACC165,2025-02-07,199
ACC165,2025-03-07,199
ACC166,2024-02-06,499
ACC166,2024-03-06,499
ACC166,2024-04-06,499
ACC166,2024-05-06,499
ACC166,2024-06-06,499
ACC166,2024-07-06,499
ACC166,2024-08-06,499
ACC166,2024-09-06,499
ACC166,2024-10-06,499
ACC166,2024-11-06,499
ACC167,2024-03-14,199
ACC167,2024-04-14,199
ACC167,2024-05-14,199
ACC167,2024-06-14,199
ACC167,2024-07-14,199
ACC167,2024-08-14,199
ACC168,2024-03-04,99
ACC168,2024-04-04,99
ACC168,2024-05-04,99
ACC168,2024-06-04,99
ACC168,2024-07-04,99
ACC168,2024-08-04,99
ACC168,2024-09-04,99
ACC168,2024-10-04,99
ACC168,2024-11-04,99
ACC169,2024-01-16,499
ACC169,2024-02-16,499
ACC169,2024-03-16,499
ACC169,2024-04-16,499
ACC169,2024-05-16,499
ACC169,2024-06-16,499
ACC169,2024-07-16,499
ACC169,2024-08-16,499
ACC169,2024-09-16,499
ACC169,2024-10-16,499
ACC169,2024-11-16,499
ACC169,2024-12-16,499
ACC169,2025-01-16,499
ACC169,2025-02-16,499
ACC169,2025-03-16,499
ACC169,2025-04-16,499
ACC170,2024-02-04,199
ACC170,2024-03-04,199
ACC170,2024-04-04,199
ACC170,2024-05-04,199
ACC170,2024-06-04,199
ACC170,2024-07-04,199
ACC170,2024-08-04,199
ACC170,2024-09-04,199
ACC170,2024-10-04,199
ACC170,2024-11-04,199
ACC171,2024-04-09,99
ACC171,2024-05-09,99
ACC171,2024-06-09,99
ACC171,2024-07-09,99
ACC171,2024-08-09,99
ACC171,2024-09-09,99
ACC171,2024-10-09,99
ACC171,2024-11-09,99
ACC171,2024-12-09,99
ACC171,2025-01-09,99
ACC171,2025-02-09,99
ACC171,2025-03-09,99
ACC171,2025-04-09,99
ACC172,2024-03-05,199
ACC172,2024-04-05,199
ACC172,2024-05-05,199
ACC172,2024-06-05,199
ACC172,2024-07-05,199
ACC172,2024-08-05,199
ACC172,2024-09-05,199
ACC172,2024-10-05,199
ACC172,2024-11-05,199
ACC172,2024-12-05,199
ACC172,2025-01-05,199
ACC172,2025-02-05,199
ACC172,2025-03-05,199
ACC172,2025-04-05,199
ACC172,2025-05-05,199
ACC172,2025-06-05,199
ACC172,2025-07-05,199
ACC172,2025-08-05,199
ACC172,2025-09-05,199
ACC173,2024-03-17,99
ACC173,2024-04-17,99
ACC173,2024-05-17,99
ACC173,2024-06-17,99
ACC173,2024-07-17,99
ACC173,2024-08-17,99
ACC173,2024-09-17,99
ACC173,2024-10-17,99
ACC173,2024-11-17,99
ACC174,2024-04-07,199
ACC174,2024-05-07,199
ACC174,2024-06-07,199
ACC174,2024-07-07,199
ACC174,2024-08-07,199
ACC174,2024-09-07,199
ACC175,2024-03-16,199
ACC175,2024-04-16,199
ACC175,2024-05-16,199
ACC175,2024-06-16,199
ACC175,2024-07-16,199
ACC175,2024-08-16,199
ACC175,2024-09-16,199
ACC175,2024-10-16,199
ACC175,2024-11-16,199
ACC175,2024-12-16,199
ACC175,2025-01-16,199
ACC176,2024-02-21,199
ACC176,2024-03-21,199
ACC176,2024-04-21,199
ACC176,2024-05-21,199
ACC176,2024-06-21,199
ACC176,2024-07-21,199
ACC176,2024-08-21,199
ACC176,2024-09-21,199
ACC176,2024-10-21,199
ACC176,2024-11-21,199
ACC176,2024-12-21,199
ACC176,2025-01-21,199
ACC176,2025-02-21,199
ACC176,2025-03-21,199
ACC176,2025-04-21,199
ACC176,2025-05-21,199
ACC176,2025-06-21,199
ACC176,2025-07-21,199
ACC177,2024-01-16,499
ACC177,2024-02-16,499
ACC177,2024-03-16,499
ACC177,2024-04-16,499
ACC177,2024-05-16,499
ACC177,2024-06-16,499
ACC177,2024-07-16,499
ACC177,2024-08-16,499
ACC177,2024-09-16,499
ACC177,2024-10-16,499
ACC177,2024-11-16,499
ACC178,2024-02-21,199
ACC178,2024-03-21,199
ACC178,2024-04-21,199
ACC178,2024-05-21,199
ACC178,2024-06-21,199
ACC178,2024-07-21,199
ACC178,2024-08-21,199
ACC178,2024-09-21,199
ACC178,2024-10-21,199
ACC178,2024-11-21,199
ACC178,2024-12-21,199
ACC178,2025-01-21,199
ACC178,2025-02-21,199
ACC178,2025-03-21,199
ACC178,2025-04-21,199
ACC178,2025-05-21,199
ACC179,2024-03-22,99
ACC179,2024-04-22,99
ACC179,2024-05-22,99
ACC179,2024-06-22,99
ACC179,2024-07-22,99
ACC179,2024-08-22,99
ACC179,2024-09-22,99
ACC179,2024-10-22,99
ACC179,2024-11-22,99
ACC179,2024-12-22,99
ACC179,2025-01-22,99
ACC179,2025-02-22,99
ACC179,2025-03-22,99
ACC179,2025-04-22,99
ACC179,2025-05-22,99
ACC179,2025-06-22,99
ACC180,2024-02-02,499
ACC180,2024-03-02,499
ACC180,2024-04-02,499
ACC180,2024-05-02,499
ACC180,2024-06-02,499
ACC180,2024-07-02,499
ACC180,2024-08-02,499
ACC180,2024-09-02,499
ACC180,2024-10-02,499
ACC180,2024-11-02,499
ACC180,2024-12-02,499
ACC180,2025-01-02,499
ACC180,2025-02-02,499
ACC180,2025-03-02,499
ACC180,2025-04-02,499
ACC180,2025-05-02,499
ACC181,2024-03-18,499
ACC181,2024-04-18,499
ACC181,2024-05-18,499
ACC181,2024-06-18,499
ACC181,2024-07-18,499
ACC181,2024-08-18,499
ACC181,2024-09-18,499
ACC181,2024-10-18,499
ACC181,2024-11-18,499
ACC181,2024-12-18,499
ACC181,2025-01-18,499
ACC181,2025-02-18,499
ACC182,2024-03-06,499
ACC182,2024-04-06,499
ACC182,2024-05-06,499
ACC182,2024-06-06,499
ACC182,2024-07-06,499
ACC182,2024-08-06,499
ACC182,2024-09-06,499
ACC182,2024-10-06,499
ACC182,2024-11-06,499
ACC182,2024-12-06,499
ACC183,2024-02-28,99
ACC183,2024-03-28,99
ACC183,2024-04-28,99
ACC183,2024-05-28,99
ACC183,2024-06-28,99
ACC183,2024-07-28,99
ACC183,2024-08-28,99
ACC183,2024-09-28,99
ACC183,2024-10-28,99
ACC183,2024-11-28,99
ACC183,2024-12-28,99
ACC183,2025-01-28,99
ACC184,2024-03-07,199
ACC184,2024-04-07,199
ACC184,2024-05-07,199
ACC184,2024-06-07,199
ACC184,2024-07-07,199
ACC184,2024-08-07,199
ACC184,2024-09-07,199
ACC184,2024-10-07,199
ACC184,2024-11-07,199
ACC184,2024-12-07,199
ACC184,2025-01-07,199
ACC184,2025-02-07,199
ACC184,2025-03-07,199
ACC184,2025-04-07,199
ACC184,2025-05-07,199
ACC185,2024-04-01,499
ACC185,2024-05-01,499
ACC185,2024-06-01,499
ACC185,2024-07-01,499
ACC185,2024-08-01,499
ACC185,2024-09-01,499
ACC185,2024-10-01,499
ACC185,2024-11-01,499
ACC185,2024-12-01,499
ACC186,2024-02-01,99
ACC186,2024-03-01,99
ACC186,2024-04-01,99
ACC186,2024-05-01,99
ACC186,2024-06-01,99
ACC186,2024-07-01,99
ACC186,2024-08-01,99
ACC186,2024-09-01,99
ACC186,2024-10-01,99
ACC186,2024-11-01,99
ACC186,2024-12-01,99
ACC186,2025-01-01,99
ACC186,2025-02-01,99
ACC186,2025-03-01,99
ACC186,2025-04-01,99
ACC186,2025-05-01,99
ACC187,2024-01-17,99
ACC187,2024-02-17,99
ACC187,2024-03-17,99
ACC187,2024-04-17,99
ACC187,2024-05-17,99
ACC187,2024-06-17,99
ACC187,2024-07-17,99
ACC187,2024-08-17,99
ACC187,2024-09-17,99
ACC188,2024-04-08,99
ACC188,2024-05-08,99
ACC188,2024-06-08,99
ACC188,2024-07-08,99
ACC188,2024-08-08,99
ACC188,2024-09-08,99
ACC188,2024-10-08,99
ACC188,2024-11-08,99
ACC188,2024-12-08,99
ACC188,2025-01-08,99
ACC188,2025-02-08,99
ACC188,2025-03-08,99
ACC188,2025-04-08,99
ACC188,2025-05-08,99
ACC188,2025-06-08,99
ACC188,2025-07-08,99
ACC188,2025-08-08,99
ACC189,2024-03-22,499
ACC189,2024-04-22,499
ACC189,2024-05-22,499
ACC189,2024-06-22,499
ACC189,2024-07-22,499
ACC189,2024-08-22,499
ACC189,2024-09-22,499
ACC189,2024-10-22,499
ACC190,2024-04-04,99
ACC190,2024-05-04,99
ACC190,2024-06-04,99
ACC190,2024-07-04,99
ACC190,2024-08-04,99
ACC190,2024-09-04,99
ACC190,2024-10-04,99
ACC190,2024-11-04,99
ACC190,2024-12-04,99
ACC190,2025-01-04,99
ACC190,2025-02-04,99
ACC190,2025-03-04,99
ACC190,2025-04-04,99
ACC190,2025-05-04,99
ACC190,2025-06-04,99
ACC190,2025-07-04,99
ACC191,2024-03-17,199
ACC191,2024-04-17,199
ACC191,2024-05-17,199
ACC191,2024-06-17,199
ACC191,2024-07-17,199
ACC191,2024-08-17,199
ACC191,2024-09-17,199
ACC191,2024-10-17,199
ACC191,2024-11-17,199
ACC191,2024-12-17,199
ACC191,2025-01-17,199
ACC191,2025-02-17,199
ACC191,2025-03-17,199
ACC191,2025-04-17,199
ACC191,2025-05-17,199
ACC191,2025-06-17,199
ACC191,2025-07-17,199
ACC191,2025-08-17,199
ACC192,2024-01-26,499
ACC192,2024-02-26,499
ACC192,2024-03-26,499
ACC192,2024-04-26,499
ACC192,2024-05-26,499
ACC192,2024-06-26,499
ACC192,2024-07-26,499
ACC192,2024-08-26,499
ACC192,2024-09-26,499
ACC192,2024-10-26,499
ACC192,2024-11-26,499
ACC192,2024-12-26,499
ACC192,2025-01-26,499
ACC192,2025-02-26,499
ACC192,2025-03-26,499
ACC192,2025-04-26,499
ACC192,2025-05-26,499
ACC192,2025-06-26,499
ACC193,2024-03-12,199
ACC193,2024-04-12,199
ACC193,2024-05-12,199
ACC193,2024-06-12,199
ACC193,2024-07-12,199
ACC193,2024-08-12,199
ACC193,2024-09-12,199
ACC193,2024-10-12,199
ACC193,2024-11-12,199
ACC193,2024-12-12,199
ACC193,2025-01-12,199
ACC193,2025-02-12,199
ACC193,2025-03-12,199
ACC193,2025-04-12,199
ACC193,2025-05-12,199
ACC193,2025-06-12,199
ACC194,2024-02-07,99
ACC194,2024-03-07,99
ACC194,2024-04-07,99
ACC194,2024-05-07,99
ACC194,2024-06-07,99
ACC194,2024-07-07,99
ACC194,2024-08-07,99
ACC194,2024-09-07,99
ACC194,2024-10-07,99
ACC194,2024-11-07,99
ACC194,2024-12-07,99
ACC194,2025-01-07,99
ACC194,2025-02-07,99
ACC194,2025-03-07,99
ACC194,2025-04-07,99
ACC194,2025-05-07,99
ACC194,2025-06-07,99
ACC194,2025-07-07,99
ACC194,2025-08-07,99
ACC195,2024-04-10,99
ACC195,2024-05-10,99
ACC195,2024-06-10,99
ACC195,2024-07-10,99
ACC195,2024-08-10,99
ACC195,2024-09-10,99
ACC195,2024-10-10,99
ACC195,2024-11-10,99
ACC195,2024-12-10,99
ACC195,2025-01-10,99
ACC195,2025-02-10,99
ACC196,2024-03-26,499
ACC196,2024-04-26,499
ACC196,2024-05-26,499
ACC196,2024-06-26,499
ACC196,2024-07-26,499
ACC196,2024-08-26,499
ACC196,2024-09-26,499
ACC196,2024-10-26,499
ACC197,2024-02-29,499
ACC197,2024-03-29,499
ACC197,2024-04-29,499
ACC197,2024-05-29,499
ACC197,2024-06-29,499
ACC197,2024-07-29,499
ACC197,2024-08-29,499
ACC197,2024-09-29,499
ACC197,2024-10-29,499
ACC197,2024-11-29,499
ACC197,2024-12-29,499
ACC198,2024-02-08,99
ACC198,2024-03-08,99
ACC198,2024-04-08,99
ACC198,2024-05-08,99
ACC198,2024-06-08,99
ACC198,2024-07-08,99
ACC198,2024-08-08,99
ACC198,2024-09-08,99
ACC198,2024-10-08,99
ACC198,2024-11-08,99
ACC198,2024-12-08,99
ACC198,2025-01-08,99
ACC198,2025-02-08,99
ACC198,2025-03-08,99
ACC198,2025-04-08,99
ACC199,2024-04-11,99
ACC199,2024-05-11,99
ACC199,2024-06-11,99
ACC199,2024-07-11,99
ACC199,2024-08-11,99
ACC199,2024-09-11,99
ACC199,2024-10-11,99
ACC199,2024-11-11,99
ACC199,2024-12-11,99
ACC199,2025-01-11,99
ACC199,2025-02-11,99
ACC199,2025-03-11,99
ACC199,2025-04-11,99
ACC199,2025-05-11,99
ACC199,2025-06-11,99
ACC200,2024-02-15,499
ACC200,2024-03-15,499
ACC200,2024-04-15,499
ACC200,2024-05-15,499
ACC200,2024-06-15,499
ACC200,2024-07-15,499
ACC200,2024-08-15,499
ACC200,2024-09-15,499
ACC200,2024-10-15,499
ACC200,2024-11-15,499
ACC200,2024-12-15,499
ACC200,2025-01-15,499
ACC201,2024-03-05,199
ACC201,2024-04-05,199
ACC201,2024-05-05,199
ACC201,2024-06-05,199
ACC201,2024-07-05,199
ACC201,2024-08-05,199
ACC201,2024-09-05,199
ACC201,2024-10-05,199
ACC201,2024-11-05,199
ACC201,2024-12-05,199
ACC202,2024-02-23,199
ACC202,2024-03-23,199
ACC202,2024-04-23,199
ACC202,2024-05-23,199
ACC202,2024-06-23,199
ACC202,2024-07-23,199
ACC202,2024-08-23,199
ACC202,2024-09-23,199
ACC202,2024-10-23,199
ACC202,2024-11-23,199
ACC202,2024-12-23,199
ACC202,2025-01-23,199
ACC202,2025-02-23,199
ACC203,2024-03-11,199
ACC203,2024-04-11,199
ACC203,2024-05-11,199
ACC203,2024-06-11,199
ACC203,2024-07-11,199
ACC203,2024-08-11,199
ACC203,2024-09-11,199
ACC203,2024-10-11,199
ACC203,2024-11-11,199
ACC203,2024-12-11,199
ACC204,2024-02-05,99
ACC204,2024-03-05,99
ACC204,2024-04-05,99
ACC204,2024-05-05,99
ACC204,2024-06-05,99
ACC204,2024-07-05,99
ACC204,2024-08-05,99
ACC204,2024-09-05,99
ACC204,2024-10-05,99
ACC204,2024-11-05,99
ACC204,2024-12-05,99
ACC204,2025-01-05,99
ACC205,2024-04-02,499
ACC205,2024-05-02,499
ACC205,2024-06-02,499
ACC205,2024-07-02,499
ACC205,2024-08-02,499
ACC205,2024-09-02,499
ACC205,2024-10-02,499
ACC205,2024-11-02,499
ACC205,2024-12-02,499
ACC205,2025-01-02,499
ACC206,2024-02-27,499
ACC206,2024-03-27,499
ACC206,2024-04-27,499
ACC206,2024-05-27,499
ACC206,2024-06-27,499
ACC206,2024-07-27,499
ACC206,2024-08-27,499
ACC206,2024-09-27,499
ACC207,2024-04-02,99
ACC207,2024-05-02,99
ACC207,2024-06-02,99
ACC207,2024-07-02,99
ACC207,2024-08-02,99
ACC207,2024-09-02,99
ACC207,2024-10-02,99
ACC207,2024-11-02,99
ACC207,2024-12-02,99
ACC207,2025-01-02,99
ACC207,2025-02-02,99
ACC207,2025-03-02,99
ACC207,2025-04-02,99
ACC207,2025-05-02,99
ACC207,2025-06-02,99
ACC207,2025-07-02,99
ACC207,2025-08-02,99
ACC207,2025-09-02,99
ACC208,2024-04-08,99
ACC208,2024-05-08,99
ACC208,2024-06-08,99
ACC208,2024-07-08,99
ACC208,2024-08-08,99
ACC208,2024-09-08,99
ACC208,2024-10-08,99
ACC208,2024-11-08,99
ACC208,2024-12-08,99
ACC208,2025-01-08,99
ACC209,2024-03-07,199
ACC209,2024-04-07,199
ACC209,2024-05-07,199
ACC209,2024-06-07,199
ACC209,2024-07-07,199
ACC209,2024-08-07,199
ACC209,2024-09-07,199
ACC209,2024-10-07,199
ACC209,2024-11-07,199
ACC209,2024-12-07,199
ACC209,2025-01-07,199
ACC209,2025-02-07,199
ACC209,2025-03-07,199
ACC209,2025-04-07,199
ACC209,2025-05-07,199
ACC209,2025-06-07,199
ACC210,2024-02-03,99
ACC210,2024-03-03,99
ACC210,2024-04-03,99
ACC210,2024-05-03,99
ACC210,2024-06-03,99
ACC210,2024-07-03,99
ACC210,2024-08-03,99
ACC210,2024-09-03,99
ACC210,2024-10-03,99
ACC210,2024-11-03,99
ACC210,2024-12-03,99
ACC210,2025-01-03,99
ACC210,2025-02-03,99
ACC210,2025-03-03,99
ACC210,2025-04-03,99
ACC210,2025-05-03,99
ACC211,2024-03-11,499
ACC211,2024-04-11,499
ACC211,2024-05-11,499
ACC211,2024-06-11,499
ACC211,2024-07-11,499
ACC211,2024-08-11,499
ACC211,2024-09-11,499
ACC211,2024-10-11,499
ACC211,2024-11-11,499
ACC211,2024-12-11,499
ACC211,2025-01-11,499
ACC211,2025-02-11,499
ACC211,2025-03-11,499
ACC211,2025-04-11,499
ACC211,2025-05-11,499
ACC211,2025-06-11,499
ACC211,2025-07-11,499
ACC211,2025-08-11,499
ACC212,2024-03-29,499
ACC212,2024-04-29,499
ACC212,2024-05-29,499
ACC212,2024-06-29,499
ACC212,2024-07-29,499
ACC212,2024-08-29,499
ACC212,2024-09-29,499
ACC212,2024-10-29,499
ACC212,2024-11-29,499
ACC212,2024-12-29,499
ACC212,2025-01-29,499
ACC212,2025-02-28,499
ACC212,2025-03-29,499
ACC212,2025-04-29,499
ACC212,2025-05-29,499
ACC212,2025-06-29,499
ACC212,2025-07-29,499
ACC212,2025-08-29,499
ACC213,2024-04-13,99
ACC213,2024-05-13,99
ACC213,2024-06-13,99
ACC213,2024-07-13,99
ACC213,2024-08-13,99
ACC213,2024-09-13,99
ACC213,2024-10-13,99
ACC213,2024-11-13,99
ACC213,2024-12-13,99
ACC213,2025-01-13,99
ACC213,2025-02-13,99
ACC213,2025-03-13,99
ACC213,2025-04-13,99
ACC213,2025-05-13,99
ACC213,2025-06-13,99
ACC213,2025-07-13,99
ACC213,2025-08-13,99
ACC214,2024-03-01,99
ACC214,2024-04-01,99
ACC214,2024-05-01,99
ACC214,2024-06-01,99
ACC214,2024-07-01,99
ACC214,2024-08-01,99
ACC214,2024-09-01,99
ACC214,2024-10-01,99
ACC214,2024-11-01,99
ACC215,2024-03-05,499
ACC215,2024-04-05,499
ACC215,2024-05-05,499
ACC215,2024-06-05,499
ACC215,2024-07-05,499
ACC215,2024-08-05,499
ACC215,2024-09-05,499
ACC215,2024-10-05,499
ACC215,2024-11-05,499
ACC215,2024-12-05,499
ACC215,2025-01-05,499
ACC216,2024-02-27,499
ACC216,2024-03-27,499
ACC216,2024-04-27,499
ACC216,2024-05-27,499
ACC216,2024-06-27,499
ACC216,2024-07-27,499
ACC216,2024-08-27,499
ACC216,2024-09-27,499
ACC216,2024-10-27,499
ACC216,2024-11-27,499
ACC216,2024-12-27,499
ACC216,2025-01-27,499
ACC216,2025-02-27,499
ACC216,2025-03-27,499
ACC216,2025-04-27,499
ACC217,2024-03-23,499
ACC217,2024-04-23,499
ACC217,2024-05-23,499
ACC217,2024-06-23,499
ACC217,2024-07-23,499
ACC217,2024-08-23,499
ACC217,2024-09-23,499
ACC217,2024-10-23,499
ACC217,2024-11-23,499
ACC217,2024-12-23,499
ACC217,2025-01-23,499
ACC217,2025-02-23,499
ACC217,2025-03-23,499
ACC217,2025-04-23,499
ACC217,2025-05-23,499
ACC217,2025-06-23,499
ACC218,2024-02-04,499
ACC218,2024-03-04,499
ACC218,2024-04-04,499
ACC218,2024-05-04,499
ACC218,2024-06-04,499
ACC218,2024-07-04,499
ACC218,2024-08-04,499
ACC218,2024-09-04,499
ACC218,2024-10-04,499
ACC218,2024-11-04,499
ACC218,2024-12-04,499
ACC218,2025-01-04,499
ACC218,2025-02-04,499
ACC218,2025-03-04,499
ACC218,2025-04-04,499
ACC218,2025-05-04,499
ACC218,2025-06-04,499
ACC219,2024-03-04,199
ACC219,2024-04-04,199
ACC219,2024-05-04,199
ACC219,2024-06-04,199
ACC219,2024-07-04,199
ACC219,2024-08-04,199
ACC219,2024-09-04,199
ACC219,2024-10-04,199
ACC219,2024-11-04,199
ACC219,2024-12-04,199
ACC219,2025-01-04,199
ACC219,2025-02-04,199
ACC219,2025-03-04,199
ACC219,2025-04-04,199
ACC219,2025-05-04,199
ACC219,2025-06-04,199
ACC219,2025-07-04,199
ACC220,2024-02-17,199
ACC220,2024-03-17,199
ACC220,2024-04-17,199
ACC220,2024-05-17,199
ACC220,2024-06-17,199
ACC220,2024-07-17,199
ACC220,2024-08-17,199
ACC220,2024-09-17,199
ACC220,2024-10-17,199
ACC220,2024-11-17,199
ACC220,2024-12-17,199
ACC220,2025-01-17,199
ACC220,2025-02-17,199
ACC220,2025-03-17,199
ACC221,2024-03-14,99
ACC221,2024-04-14,99
ACC221,2024-05-14,99
ACC221,2024-06-14,99
ACC221,2024-07-14,99
ACC221,2024-08-14,99
ACC221,2024-09-14,99
ACC222,2024-03-10,499
ACC222,2024-04-10,499
ACC222,2024-05-10,499
ACC222,2024-06-10,499
ACC222,2024-07-10,499
ACC222,2024-08-10,499
ACC222,2024-09-10,499
ACC222,2024-10-10,499
ACC222,2024-11-10,499
ACC222,2024-12-10,499
ACC222,2025-01-10,499
ACC222,2025-02-10,499
ACC222,2025-03-10,499
ACC222,2025-04-10,499
ACC222,2025-05-10,499
ACC222,2025-06-10,499
ACC223,2024-03-27,99
ACC223,2024-04-27,99
ACC223,2024-05-27,99
ACC223,2024-06-27,99
ACC223,2024-07-27,99
ACC223,2024-08-27,99
ACC223,2024-09-27,99
ACC223,2024-10-27,99
ACC223,2024-11-27,99
ACC223,2024-12-27,99
ACC224,2024-04-01,199
ACC224,2024-05-01,199
ACC224,2024-06-01,199
ACC224,2024-07-01,199
ACC224,2024-08-01,199
ACC224,2024-09-01,199
ACC224,2024-10-01,199
ACC224,2024-11-01,199
ACC224,2024-12-01,199
ACC224,2025-01-01,199
ACC224,2025-02-01,199
ACC224,2025-03-01,199
ACC224,2025-04-01,199
ACC225,2024-03-07,199
ACC225,2024-04-07,199
ACC225,2024-05-07,199
ACC225,2024-06-07,199
ACC225,2024-07-07,199
ACC225,2024-08-07,199
ACC225,2024-09-07,199
ACC226,2024-01-20,199
ACC226,2024-02-20,199
ACC226,2024-03-20,199
ACC226,2024-04-20,199
ACC226,2024-05-20,199
ACC226,2024-06-20,199
ACC226,2024-07-20,199
ACC226,2024-08-20,199
ACC227,2024-03-21,99
ACC227,2024-04-21,99
ACC227,2024-05-21,99
ACC227,2024-06-21,99
ACC227,2024-07-21,99
ACC227,2024-08-21,99
ACC227,2024-09-21,99
ACC227,2024-10-21,99
ACC228,2024-02-21,199
ACC228,2024-03-21,199
ACC228,2024-04-21,199
ACC228,2024-05-21,199
ACC228,2024-06-21,199
ACC228,2024-07-21,199
ACC228,2024-08-21,199
ACC228,2024-09-21,199
ACC228,2024-10-21,199
ACC228,2024-11-21,199
ACC228,2024-12-21,199
ACC229,2024-03-14,199
ACC229,2024-04-14,199
ACC229,2024-05-14,199
ACC229,2024-06-14,199
ACC229,2024-07-14,199
ACC229,2024-08-14,199
ACC229,2024-09-14,199
ACC229,2024-10-14,199
ACC229,2024-11-14,199
ACC229,2024-12-14,199
ACC229,2025-01-14,199
ACC229,2025-02-14,199
ACC229,2025-03-14,199
ACC229,2025-04-14,199
ACC229,2025-05-14,199
ACC230,2024-02-11,99
ACC230,2024-03-11,99
ACC230,2024-04-11,99
ACC230,2024-05-11,99
ACC230,2024-06-11,99
ACC230,2024-07-11,99
ACC230,2024-08-11,99
ACC230,2024-09-11,99
ACC230,2024-10-11,99
ACC230,2024-11-11,99
ACC230,2024-12-11,99
ACC230,2025-01-11,99
ACC230,2025-02-11,99
ACC230,2025-03-11,99
ACC230,2025-04-11,99
ACC230,2025-05-11,99
ACC231,2024-02-21,199
ACC231,2024-03-21,199
ACC231,2024-04-21,199
ACC231,2024-05-21,199
ACC231,2024-06-21,199
ACC231,2024-07-21,199
ACC231,2024-08-21,199
ACC231,2024-09-21,199
ACC231,2024-10-21,199
ACC231,2024-11-21,199
ACC231,2024-12-21,199
ACC231,2025-01-21,199
ACC231,2025-02-21,199
ACC231,2025-03-21,199
ACC231,2025-04-21,199
ACC232,2024-03-13,199
ACC232,2024-04-13,199
ACC232,2024-05-13,199
ACC232,2024-06-13,199
ACC232,2024-07-13,199
ACC232,2024-08-13,199
ACC232,2024-09-13,199
ACC232,2024-10-13,199
ACC232,2024-11-13,199
ACC232,2024-12-13,199
ACC232,2025-01-13,199
ACC233,2024-03-24,199
ACC233,2024-04-24,199
ACC233,2024-05-24,199
ACC233,2024-06-24,199
ACC233,2024-07-24,199
ACC233,2024-08-24,199
ACC233,2024-09-24,199
ACC233,2024-10-24,199
ACC233,2024-11-24,199
ACC233,2024-12-24,199
ACC233,2025-01-24,199
ACC233,2025-02-24,199
ACC233,2025-03-24,199
ACC233,2025-04-24,199
ACC234,2024-03-10,499
ACC234,2024-04-10,499
ACC234,2024-05-10,499
ACC234,2024-06-10,499
ACC234,2024-07-10,499
ACC234,2024-08-10,499
ACC234,2024-09-10,499
ACC234,2024-10-10,499
ACC234,2024-11-10,499
ACC234,2024-12-10,499
ACC234,2025-01-10,499
ACC234,2025-02-10,499
ACC234,2025-03-10,499
ACC234,2025-04-10,499
ACC234,2025-05-10,499
ACC234,2025-06-10,499
ACC234,2025-07-10,499
